mean_profile,std_profile,kurt_profile,skew_profile,mean_dmsnr,std_dmsnr,kurt_dmsnr,skew_dmsnr,class
96.921875,41.80602704,0.504894933,1.09944398,1.349498328,13.66310823,12.00489558,164.3152603,0
95.3203125,44.73444799,0.746467023,1.189597852,1.441471572,15.04138391,12.80414367,180.7183075,0
112.265625,46.01655347,0.462040265,0.432797488,0.8570234109999999,10.12086453,17.23614664,367.5767427,0
108.2109375,44.74906639,0.294405297,0.552448555,4.62541806,25.99144745,6.163470619,39.39258984,0
121.1484375,47.61828854,0.312515886,0.167332316,1.720735786,14.44111344,10.13505072,122.6763791,0
122.4609375,47.50771358,-0.217544351,0.249389579,1.894648829,14.98362333,9.783736977,114.9054759,0
136.640625,55.85006915,-0.103893766,-0.5597813620000001,2.989966555,18.66004351,7.654071765,67.43060821,0
130.109375,55.8834214,0.072240811,-0.5109587210000001,2.569397993,14.5736866,8.700872758,102.8994555,0
112.703125,48.51890086,0.198636885,0.306772373,5.045986622,29.86044003,6.237878492,39.03803022,0
113.40625,51.53070042,0.251037373,-0.32734560100000004,1.846989967,12.43138355,10.82510855,166.1696125,0
72.984375,37.61710556,1.04921506,3.064918772,1.774247492,16.07817043,10.33656133,117.4321922,0
102.0546875,55.60200488,0.334724696,-0.29157509,3.68812709,21.35017548,8.145416106,75.65888478,0
101.859375,44.13734501,0.468946302,0.697230083,1.733277592,13.51259525,10.38288757,137.8139378,0
133.515625,52.54149913,0.082718807,-0.395257938,4.420568562,23.06989985,6.291062179,42.35893116,0
95.7265625,40.036256,0.420374473,1.282392021,2.161371237,14.01819933,9.616860591,121.6968593,0
105.6484375,38.44996543,0.381201995,1.598276125,4.85367893,28.53577514,6.375103077,41.48234563,0
122.921875,51.79611613,0.142717709,-0.550760135,6.29180602,30.11951056,5.074774792,26.06300594,0
87.0546875,45.41257201,0.557963883,0.918452809,1.560200669,16.55043638,11.01774525,125.44713190000002,0
129.5703125,51.78994286,-0.084586046,-0.5148060729999999,28.41471572,66.72077981,1.949257853,1.882905681,0
117.2890625,55.1319656,0.176096301,-0.584480022,4.137123746,22.049532100000004,6.6158536360000015,49.67776221,0
89.5546875,35.29912547,0.603774546,2.754883413,1.280936455,13.29607548,13.36574817,204.4374991,0
111.3515625,42.70933553,0.258464754,0.651330382,0.925585284,10.65271085,17.05514804,341.7332602,0
121.171875,48.48197303,-0.13328221099999998,-0.132767876,3.699832776,19.35241812,7.3615317839999985,67.71918387,0
123.078125,49.09821302,0.112043222,-0.226149128,3.559364548,20.61566572,7.964342601,72.45098083,0
100.6484375,34.79057654,0.6133261839999999,2.178786108,3.4924749160000004,25.76263096,7.730307833999999,60.32718532,0
115.21875,37.40027103,0.210132959,1.5401305159999998,2.580267559,15.47825355,8.25932074,88.63415807,0
136.640625,50.07505841,-0.27547525,-0.217797717,4.0016722410000005,24.06377391,7.165158851,54.98734941,0
116.578125,50.99718273,0.254011806,-0.19617762,1.75,13.01723356,10.89876826,154.5265461,0
110.1328125,48.13350105,0.021153395,-0.12029911,5.717391304,24.49920616,5.244176991000001,30.43384748,0
133.2734375,60.16354207,-0.08543328800000001,-0.730157945,2.988294314,17.9222549,8.159658681,77.67475322,0
127.5390625,50.28945937,-0.084591714,-0.333478202,103.1011706,78.52862396,-0.500153101,-1.6292391780000002,0
87.5703125,46.19332399,0.6862621259999999,1.266967738,6.010869565,29.84139875,5.182647685,26.71224184,0
95.46875,44.5354384,0.377170999,0.30787026,5.795986622000001,30.93833846,5.588421488,30.80519094,0
100.40625,37.74036249,0.482172333,1.6433631430000002,1.3704013380000002,13.88151342,12.27301542,169.4465716,0
120.0546875,47.08906266,0.13963031,0.004193171,2.9431438130000003,20.10387186,8.344842053999999,76.33301534,0
121.9296875,49.02951656,0.28249746800000003,-0.097528078,6.540133779,28.34423304,4.995846649,27.56715912,0
131.328125,56.3006868,-0.06458636400000001,-0.451846912,1.127090301,13.88307246,13.69309902,200.7312132,0
111.9765625,50.20154144,0.197272034,-0.164020622,124.9632107,79.62433947,-0.871444379,-1.0981838590000002,0
136.8359375,44.10955419,0.223604454,0.210615755,2.608695652,18.10612688,8.107513438,73.82846455,0
112.9609375,46.0143324,0.367864553,0.081013627,2.739966555,15.39583973,8.774200679,100.8355257,0
126.71875,48.39791729,-0.146855939,-0.275727835,22.23578595,62.99037398,2.520420655,4.4851038160000005,0
118.265625,53.47041886,0.259008014,-0.3991513470000001,31.19816054,61.91723651,1.692356947,1.331999596,0
102.390625,40.86491358,0.493465479,1.275442039,9.821906355,34.5984015,3.699680983,13.17067773,0
89.15625,48.00544199,0.59054781,0.148027673,1.777591973,13.77539732,11.78794024,168.41193130000005,0
91.765625,34.51957877,0.7820883909999999,2.935618209,4.098662207,20.01321382,6.489115564,50.09922773,0
90.2265625,39.47986331,0.593121724,1.3974352490000002,4.423913043,25.24064905,6.625637202999999,46.64928676,0
113.6015625,49.98067437,0.173713316,-0.251979524,1.397157191,12.90939452,11.84999826,170.20529330000005,0
119.2421875,59.61540097,0.154448418,-1.101797472,14.00501672,46.99909244,3.484388217,11.30848564,0
117.734375,55.07288982,0.167983235,-0.512006727,1.618729097,12.57745702,11.33225029,170.357957,0
147.3515625,52.02892673,0.102493225,-0.402243764,4.443143813,26.60718737,6.471484877000001,42.9617544,0
132.703125,48.02495435,0.136548377,0.062284017,1.798494983,18.1396118,10.71636248,118.82860159999998,0
114.578125,47.48315645,0.344137866,0.047956005,1.642140468,15.68904663,12.06226409,161.64772380000005,0
138.953125,50.66477749,-0.031319069,-0.222009483,4.272575251,24.04822253,6.084865801,39.00294198,0
126.8203125,44.98965742,-0.163268883,0.573886126,2.871237458,17.47774913,8.450567738,87.02064846,0
138.5546875,53.35140119,-0.13425089099999998,-0.546019815,4.18645485,26.05293397,6.5867536310000006,44.48898031,0
113.5078125,50.22433986,0.153729554,-0.043718518,1.143812709,10.34122122,15.93202966,330.8979247,0
74.859375,38.82547778,0.751163265,2.329940037,1.161371237,13.71953467,13.23181273,189.5532541,0
124.578125,49.33330666,0.027263688,-0.211019738,3.774247492,23.56033752,7.123160051,53.59417006,0
110.546875,48.02552371,0.317969022,0.229941326,1.204849498,12.4211497,13.4454741,215.2652216,0
88.4296875,42.62805773,0.669811744,1.575138149,1.157190635,12.88949847,13.38923587,203.732905,0
91.890625,46.88937019,0.8917912659999999,0.994572114,0.995819398,10.69526898,15.48128905,300.783375,0
131.5546875,46.37311462,0.134623081,-0.050321215,3.422240803,21.52119917,7.6542118389999985,64.7484701,0
96.9375,40.53735738,0.419405572,0.755829381,1.971571906,11.63696371,11.62911954,202.68664,0
103.4921875,44.12800912,0.5342684520000001,0.6882532809999999,2.795986622,18.10717399,8.643138409,90.0200811,0
123.8046875,47.9746122,0.018394623,-0.06527397900000001,2.868729097,21.00999902,8.472732877,78.07381841,0
123.8671875,45.79068735,0.4131232970000001,0.747510715,1.887123746,15.66811307,10.03499492,116.8897655,0
116.875,39.03824247,0.297036517,0.736445089,2.951505017,21.0436556,8.042283823,68.00570122,0
111.984375,55.5876257,0.167490851,-0.143090109,1.724080268,12.39723464,11.7745843,183.6719699,0
133.4375,55.67480214,-0.06702999700000001,-0.612488412,1.6513377930000002,13.51617413,11.20794102,157.5869616,0
131.4453125,45.07819744,0.09750079,0.267297672,1.873745819,15.13998051,11.08808207,143.54024119999997,0
141.484375,46.41608429,-0.429440872,0.709921527,0.586956522,8.193620393,26.07854068,781.0457159,0
116.2109375,46.09681597,0.059135506,0.472493119,6.335284281,31.57245411,5.339832442,28.79241434,0
110.578125,52.76978441,0.238838143,-0.044929742,1.727424749,17.54852661,10.89133816,122.9802053,0
110.375,46.88666522,0.034348551,0.216369836,1.626254181,13.45150884,12.7205577,198.0704187,0
115.125,43.55994433,0.5004946029999999,0.6795107770000001,4.814381271,25.78112128,6.65260076,47.19143684,0
127.859375,50.40612165,0.028927519,-0.073493596,1.428093645,14.01834727,12.8519696,192.3022156,0
119.2890625,54.97515808,0.4461258420000001,-0.197450025,40.2173913,57.22989108,0.972514711,-0.526666735,0
124.484375,51.36830619,0.032057611,-0.352438045,1.841973244,18.47413298,11.26774379,132.8353889,0
103.1640625,42.8027411,0.419921684,0.958763002,2.056856187,15.36218628,10.64290672,135.641864,0
135.078125,48.68659488,0.113357619,-0.147732293,2.35451505,17.24372033,9.291448732000001,100.2919104,0
134.8125,48.12690743,-0.114103348,-0.2384254,4.346153846,25.07951722,6.747680677000001,48.59376205,0
126.75,50.48622956,-0.004164052,-0.379142572,2.887959866,22.78705748,8.405041492999999,72.63329758,0
138.9296875,55.48904503,-0.076581839,-0.306605476,17.25668896,51.1418628,2.816761385,6.465280298,0
103.828125,43.88570193,0.385144511,0.602060788,4.510869565,24.73634988,6.743182537999999,49.73591664,0
112.1171875,53.52447178,0.279302535,-0.369302266,3.074414716,18.31520689,9.461547277000001,106.0260119,0
124.5,52.29692869,0.027262985,-0.26598893100000004,10.00919732,39.17707954,4.087419462,16.12431157,0
109.03125,40.26803507,0.373218165,1.759820713,2.927257525,20.54627438,8.344270905,76.76469076,0
107.875,37.33065932,0.49600476,1.481815856,1.173913043,12.01691346,14.53428973,252.6947381,0
110.359375,45.33257906,0.496636799,0.5755002229999999,1.150501672,12.5459993,13.24647739,202.2724689,0
141.8515625,46.58243529999999,-0.223171164,-0.244831786,3.600334448,21.6152306,7.414618526,60.25347742,0
114.265625,49.28702358,0.239920302,0.013290563,3.66722408,22.03804014,7.02349461,53.92580299,0
94.21875,42.42289651,0.740744772,1.414781676,2.843645485,15.94754575,7.868260052,80.06234243,0
125.3828125,55.77481526,0.249407116,-0.39393812,4.054347826,23.71626221,7.204839271,55.49785037,0
103.8046875,51.88223724,0.391007468,-0.219591185,10.17809365,41.45490625,4.180335059,16.53803264,0
119.125,41.33419438,0.067024435,0.081050328,2.509197324,18.96376802,9.354376402,95.93063263,0
142.9609375,55.65327966,-0.19808755100000006,-0.346394149,1.7349498330000002,14.49221274,10.29492563,126.1568383,0
130.5546875,51.99771759,0.05659483200000001,-0.624935104,4.199832776,26.60960862,6.601560578,43.83062053,0
111.0078125,49.52548209,0.23237183,0.018906116,2.04180602,15.46913827,9.844001042999999,115.0261751,0
124.484375,56.2308279,-0.005208861,-0.537727309,4.052675585,24.43569955,6.803464138,48.7541533,0
107.5546875,75.13943378,0.52671536,-1.286903712,87.08862876,91.04935725,0.467832541,-1.3579487069999998,0
110.671875,45.05658064,0.5222993810000001,0.337874432,3.334448161,16.10584297,6.900408575,66.947089,0
109.0234375,49.13493297,0.322659154,0.131936945,5.670568562000001,31.28112101,5.677978088,31.66436291,0
82.4921875,43.58540397,0.7806942809999999,1.436948617,1.056856187,9.730659309,17.60390076,405.6004042,0
104.4140625,40.07815165,0.702077603,1.468677058,1.556856187,12.01299233,12.01352151,193.96408080000003,0
103.8125,42.74063311,0.33246784,0.641666399,1.678093645,16.20368538,11.60825655,147.8254796,0
99.8515625,40.55938737,0.595444332,1.298899389,3.709866221,20.77817875,7.049433564,55.82602645,0
119.09375,52.73036327,0.062118782,-0.244281753,4.139632107,26.01214794,6.991913206,50.16396111,0
131.765625,50.56176365,-0.120180539,-0.080523729,77.90217391,74.20047392,-0.059245385,-1.905129771,0
117.609375,53.56351871,0.198949207,-0.341439289,1.759197324,18.35966954,11.56964418,138.5620457,0
128.609375,36.80485582,0.071096853,1.626486381,2.410535117,20.53216392,9.174610688,88.19816981,0
102.515625,38.85851426,0.505707246,1.282361928,1.362876254,11.26135665,13.3200399,240.94010319999995,0
124.1640625,42.63338945,0.027969008,0.005275787,1.49916388,11.73078017,13.1819051,227.1801311,0
101.0703125,34.21580948,0.469082766,2.891396813,1.336956522,15.63326588,12.82008024,173.3143458,0
114.84375,39.2405318,0.307487509,1.339832221,1.670568562,13.27129462,11.64494118,165.7791791,0
128.359375,46.77551683,-0.195367142,0.132784639,118.0384615,89.59366761,-0.280221427,-1.561218982,0
108.34375,37.30646674,0.423016543,1.611199975,5.5409699,28.19667834,5.529552206,32.21442882,0
102.328125,49.76854387,0.17207861600000002,0.079370293,6.264214047,30.55832885,5.432277488,30.32470377,0
88.9609375,39.66055234,0.571310263,1.5922421219999998,3.909698997,24.78553912,7.122684372,53.71943134,0
84.109375,56.81841064,1.169905984,0.918400261,133.6254181,92.27443884,-0.39216452,-1.447891765,0
108.2109375,46.4854904,0.056662282,0.206404525,2.512541806,15.86557272,9.462092246000001,110.1115891,0
138.0625,47.39507325,-0.041313054,-0.302024921,4.153010033,25.59595689,6.943093887000001,49.59075573,0
115.8359375,56.12803129,0.081008937,-0.642772762,4.117892977,26.4643759,7.000391668,50.65642318,0
120.4375,43.43345305,0.146639141,0.67250805,1.495819398,10.91135532,14.17387919,272.0814945,0
151.046875,47.0157652,-0.466381765,0.320895247,2.943979933,19.68449398,7.752590532999999,66.21237189,0
109.1328125,38.06129331,0.706635986,2.370445167,1.762541806,13.20631759,11.70789633,173.51679009999995,0
124.53125,47.20681517,-0.116539754,0.259115055,4.403846154,25.72071414,6.5780575039999984,46.23590602,0
101.9921875,49.19706802,0.6464990860000001,-0.054870798,16.07441472,45.12876762,3.065125907,8.694573842,0
107.0625,39.65845394,0.508954041,1.378782975,2.449832776,19.91671602,8.750314935,79.81993116,0
118.28125,47.95520982,0.049466148,-0.215712049,1.072742475,13.3150866,14.05760653,211.9565655,0
138.0078125,50.81914872,-0.17639308399999998,-0.297827225,2.762541806,17.67948005,7.894632296,73.58437719,0
124.59375,48.55722100000001,0.199631037,-0.277464154,2.679765886,21.73522545,8.732392463,78.48667998,0
136.34375,51.56434656,-0.181251499,-0.290226312,6.679765886,31.10625267,5.15547165,27.16392805,0
145.265625,44.01020556,-0.12804729,0.162983548,1.532608696,15.61524554,11.2100394,134.6104092,0
116.515625,47.59102863,0.429466779,-0.037057993,0.97826087,12.74031322,14.51649414,228.46906830000003,0
119.546875,49.95276822,0.111526286,-0.084342636,1.6295986619999998,12.80542946,11.62919897,171.6843713,0
120.5625,46.79589158,0.256956703,-0.035648371,1.724916388,14.24435866,10.89371851,141.60278080000003,0
97.78125,50.98926626,0.286499337,-0.15319664,2.069397993,15.55971451,9.846944316,115.1501467,0
110.984375,51.23276911,0.030729946,-0.25583332,1.940635452,13.453462,10.37771641,140.1851459,0
121.4453125,45.66279404,0.083733795,-0.28208199100000003,2.060200669,13.04044601,10.55956997,151.60631669999995,0
89.9375,42.60515484,1.095804192,2.166790642,39.86622074,66.73337476,1.346171416,0.31838245,0
127.609375,53.50937920000001,-0.044194196,-0.564329964,0.5275919729999999,8.985406668,22.33270696,571.1691565,0
110.734375,52.99727062,0.334865815,-0.342738007,5.5551839460000005,31.29174613,5.7387670910000015,32.37700312,0
120.9375,52.88604347,-0.109824943,-0.414223241,117.6505017,105.8275081,-0.121338499,-1.87340884,0
140.234375,45.52771896,-0.346184541,0.23909727600000005,2.313545151,13.91269423,9.536160223,121.2143414,0
97.2890625,32.81247675,0.586646723,3.480823216,1.071070234,12.10388972,14.56951386,245.1875518,0
134.4140625,52.34165516,-0.158458735,-0.354229931,5.510869565,25.72056649,5.646120906,35.04823269,0
99.109375,43.22691479,0.273002423,0.71521169,0.81270903,11.13770776,16.51389361,308.02414839999994,0
116.21875,49.61223663,-0.04843176,-0.009075894,1.507525084,13.91994948,11.45023719,153.59642759999997,0
110.3359375,39.99478039,0.395034264,1.231732615,6.25083612,27.28425173,4.739530792,23.37624386,0
135.2734375,54.53893604,-0.08918160800000001,-0.396668046,1.714882943,13.49488244,10.57582518,139.87893830000002,0
80.3203125,36.01322101,0.823486574,3.340541083,1.281772575,11.45472557,13.1625355,229.800866,0
108.84375,46.96049495,0.209052857,0.502714114,3.960702341,26.37894596,7.167300482999999,52.82464770000001,0
120.3515625,49.4359734,0.047764696,-0.265939922,3.677257525,19.6738333,7.201876934,62.52226015,0
103.21875,48.01170715,0.531698277,0.10460692,5.3946488289999985,26.93519607,5.546896781,32.87152492,0
102.2265625,42.25891453,0.677171889,1.282254535,1.630434783,13.21518118,12.17651584,182.3584486,0
102.28125,44.14127488,0.153566274,0.03042251,2.204013378,13.26461524,9.873702019,136.1949184,0
112.234375,58.85953677,0.4327104470000001,-0.377889411,1.7959866219999998,15.84963365,10.22332539,116.9379292,0
113.2109375,43.04678638,0.138078142,0.278650083,15.53177258,45.3659755,2.872796322,7.171746216,0
117.3984375,46.60293376,0.26991749600000003,-0.048566182,2.097826087,14.15553694,9.309739546,113.2311067,0
88.7109375,39.20960348,0.442559516,1.47792477,4.444816054,25.30894983,6.633057813,47.29675305,0
139.234375,46.15031222,0.12793405,0.406541975,1.040133779,12.67037975,14.29476713,227.1273151,0
125.4375,61.05987712,0.250845506,-1.077391056,12.51672241,44.76171271,3.609944226,11.92816347,0
133.421875,47.3331955,-0.062597928,0.087274752,2.377926421,13.95541088,9.853659415,132.1169003,0
119.3671875,44.37973057,0.326204686,0.638259748,3.350334448,23.65435697,8.213100597,72.67124783,0
95.640625,45.33723194,0.495623417,0.6890284190000001,1.730769231,13.33838313,11.2606372,158.54714919999995,0
97.984375,47.46034272,0.296463523,0.263468423,27.48327759,60.96164062,2.008609763,2.612302689,0
107.9375,40.25422144,0.34050635,1.104817452,1.68812709,13.17684803,11.16543659,156.50302539999996,0
68.9140625,37.35409686,0.931108108,3.327492993,1.617056856,15.10881966,11.3106312,145.273798,0
108.0078125,47.73142572,0.166478143,0.282612038,1.6722408030000002,16.20235538,11.22128727,136.7349908,0
130.765625,53.61108275,0.105363965,-0.059957328,7.868729097,34.96070884,4.815934425,23.32428341,0
111.0390625,45.43133595,0.393403619,0.660687563,2.120401338,16.099571599999994,9.524962781000001,103.7236982,0
125.8671875,40.16944017,0.38529434,0.595707401,2.032608696,15.50201541,10.37284815,128.1713331,0
121.703125,59.21166473,-0.228119637,-0.440013638,10.39715719,38.64040063,3.925632046,15.05695713,0
123.6328125,49.97512992,0.033450688,-0.34156639200000005,2.757525084,15.30857855,8.368428218,92.41764966,0
141.6328125,53.07289667,-0.022068958,-0.469860747,3.684782609,22.01668118,6.653823547000001,47.46456465,0
102.296875,45.00926283,0.5265667079999999,0.615823154,1.894648829,15.9883613,10.88130568,133.38477759999998,0
113.1796875,44.55025842,0.17489286,0.436463642,2.309364548,14.62095026,10.14591012,132.9256359,0
129.5703125,50.85713501,0.080707738,-0.203263325,6.011705686,31.50805275,5.4406881170000005,29.23410706,0
99.6171875,39.39367039,0.653726942,1.323436682,8.113712375,32.54709137,4.482549198,20.87979433,0
113.78125,48.07252618,0.303440551,0.162500704,2.0409699,14.71783076,10.1966608,128.7650253,0
119.625,41.14760017,0.239294741,0.963926234,5.355351171000001,25.98713304,5.477549894,32.09155132,0
96.03125,45.82625774,0.498624963,1.090965952,1.306020067,12.29106307,13.18528367,214.5936971,0
78.2890625,36.39586007,0.832017508,3.126514262,1.403846154,11.30542617,13.6333761,246.7427472,0
116.3203125,50.87115059,0.130290042,-0.055124713,10.6680602,47.36137331,4.235840013,16.04517543,0
121.1796875,39.79133731,-0.029067387000000007,0.8635901429999999,1.220735786,13.0103421,13.62790979,211.9393622,0
89.4375,39.44908705,0.70914704,2.225240098,1.358695652,12.83973503,12.59564802,192.27405080000003,0
121.4609375,56.86014948,0.22066919,-0.296749486,1.77006689,11.92478408,12.24966878,204.7464864,0
129.046875,52.99909483,0.070073898,-0.721977889,4.759197324,27.0226068,6.36939447,42.26168651,0
122.296875,41.92000555,0.3753318570000001,0.700816628,3.760869565,20.32379219,6.368052774,46.24767661,0
130.9453125,48.49618358,-0.105407882,-0.013016152,5.49916388,27.15434947,5.80590543,35.95080239,0
96.6796875,41.39952702,0.586678289,0.820224746,2.044314381,17.27702312,9.450599022999999,97.26764676,0
131.0625,54.61008807,-0.241634379,-0.340443564,1.908026756,16.68290443,9.736878098,103.1815577,0
140.203125,48.51390899,-0.004138791,-0.085997058,2.071906355,12.83239708,10.30375635,151.20731809999995,0
103.15625,43.98817979,0.5457851420000001,0.907801946,2.361204013,18.07009669,9.314984172,94.23477577,0
118.4453125,48.64633346,0.216225549,-0.101375641,1.99916388,14.37077695,10.09877811,126.6980642,0
143.7890625,57.77118826,-0.26509792600000004,-0.8428745559999999,86.49331104,80.14645325,0.058355689,-1.620984582,0
143.53125,40.47914924,-0.169462855,0.7430074729999999,0.766722408,9.598978987999999,19.98797721,469.103876,0
123.296875,49.75696549,-0.082819284,-0.495498245,3.1580267560000004,19.28945015,8.498733312999999,84.71380757,0
137.859375,53.02015159,-0.046149713,-0.162929567,1.559364548,14.67703554,11.29427267,142.81712,0
84.8125,41.55695452,0.416535838,1.236195056,2.9431438130000003,19.37281941,8.6656789,85.57938958,0
120.7421875,42.12504564,0.228387597,0.142162968,1.793478261,16.89417161,10.95133445,128.6209768,0
137.8828125,41.07531594,-0.191620268,0.817939965,6.014214047,29.39474105,5.834406339,36.09475633,0
112.9609375,47.90964842,0.082639239,-0.009475507,3.193979933,19.78752091,7.129830664,57.93389672,0
109.0390625,45.32011183,0.188209477,0.607986512,57.79347826,88.01123935,0.957819956,-0.929056642,0
90.1796875,48.49217617,0.416768258,0.169696614,2.317725753,16.75560267,9.021540938,92.89786054,0
108.75,35.23426067,0.015363188,2.173706261,4.137959866,28.24901568,7.000513841,48.67863542,0
127.40625,50.64219423,0.043913421,-0.023268866000000003,3.778428094,25.23525238,7.07804111,51.3793736,0
111.5390625,49.29374681,0.081046135,0.078283837,1.806856187,12.42429866,11.48243797,177.4755225,0
117.2890625,48.65425732,0.112017731,-0.258972302,2.140468227,19.45246331,9.684258466000001,97.03240618,0
124.140625,45.73355824,0.215047065,0.183148003,14.48996656,48.17419687,3.059955851,7.520302715,0
103.578125,48.43126724,0.216186787,-0.106991892,2.196488294,17.37402882,10.07310465,111.438789,0
114.8046875,51.88976576,0.432414073,-0.305725634,2.902173913,20.53782615,8.366583027,75.47549342,0
140.265625,54.63865453,-0.205664678,-0.25013557,3.319397993,23.06925718,7.564428409,59.77520771,0
75.203125,38.72688007,0.986277593,2.531385994,1.550167224,12.65862529,11.736892999999998,175.2614075,0
122.375,45.591426,0.24141342,-0.050158237,1.355351171,13.3511231,11.90943063,165.2260045,0
135.765625,47.55087479,0.100984357,-0.105084632,1.97993311,15.84016946,11.23317173,143.82315319999995,0
114.015625,51.19096972,0.235335655,0.067539095,8.740802676,36.86828731,4.520433813,19.9047554,0
